Username,Conversation_name,Date_sent,Message_type,Read
hannahharrell,Conversation_76,2021-10-02 01:34:07,text,False
cookrobert,Conversation_76,2023-09-14 22:19:33,image,True
cookrobert,Conversation_76,2022-11-17 14:30:43,attachment,True
adamssheila,Conversation_77,2023-05-25 09:08:26,attachment,True
jonesabigail,Conversation_77,2023-09-04 23:31:11,image,False
adamssheila,Conversation_77,2024-02-17 11:17:41,attachment,False
adamssheila,Conversation_77,2024-01-22 17:14:50,text,True
adamssheila,Conversation_77,2021-04-10 21:59:54,text,False
jonesabigail,Conversation_77,2020-10-18 21:12:10,attachment,False
adamssheila,Conversation_77,2020-04-20 08:38:04,image,True
angelasutton,Conversation_78,2020-12-29 08:40:22,text,True
angelasutton,Conversation_78,2021-12-02 08:45:50,text,False
angelasutton,Conversation_78,2023-02-12 15:53:38,attachment,False
angelasutton,Conversation_78,2024-03-15 11:57:29,image,False
lowericardo,Conversation_78,2022-08-04 16:10:35,image,False
angelasutton,Conversation_78,2022-11-16 06:18:34,text,False
gcameron,Conversation_79,2020-01-21 14:57:25,text,True
anthony52,Conversation_79,2022-07-24 11:18:31,image,False
anthony52,Conversation_79,2020-05-17 04:13:48,attachment,True
anthony52,Conversation_79,2021-06-05 07:05:16,image,True
gcameron,Conversation_79,2021-10-08 09:25:40,attachment,True
christina99,Conversation_80,2021-05-13 12:33:49,image,True
ianspencer,Conversation_80,2021-11-24 22:08:11,text,True
christina99,Conversation_80,2022-10-08 06:21:12,text,False
christina99,Conversation_80,2022-01-15 22:23:02,image,True
ianspencer,Conversation_80,2020-04-03 02:56:18,text,False
mccallwendy,Conversation_81,2023-12-29 04:19:05,text,True
hannahharrell,Conversation_81,2023-01-28 13:23:49,image,True
hannahharrell,Conversation_81,2021-12-02 08:43:41,image,False
mccallwendy,Conversation_81,2022-06-29 13:12:49,text,False
mccallwendy,Conversation_81,2020-06-30 04:13:57,text,True
mccallwendy,Conversation_81,2021-08-22 08:57:49,image,False
mccallwendy,Conversation_81,2022-04-08 18:50:59,image,True
hannahharrell,Conversation_81,2023-01-28 06:41:13,text,False
hannahharrell,Conversation_81,2023-08-11 14:27:31,text,True
hannahharrell,Conversation_81,2023-06-06 00:42:00,text,False
matthewterry,Conversation_82,2021-09-02 01:45:41,text,True
matthewterry,Conversation_82,2022-12-05 09:13:22,attachment,True
matthewterry,Conversation_82,2023-03-24 02:52:12,text,False
brownkristen,Conversation_82,2021-07-13 01:21:14,attachment,True
brownkristen,Conversation_82,2021-12-16 02:18:57,text,False
matthewterry,Conversation_82,2022-02-11 23:30:25,text,True
brownkristen,Conversation_82,2023-10-30 20:58:28,image,True
starkalyssa,Conversation_83,2023-01-06 02:38:54,image,True
starkalyssa,Conversation_83,2021-04-08 00:20:53,attachment,True
wileyluis,Conversation_83,2023-08-15 03:09:39,attachment,False
wileyluis,Conversation_83,2021-06-14 00:55:16,text,True
wileyluis,Conversation_83,2022-05-10 04:04:27,attachment,False
wileyluis,Conversation_83,2023-12-01 11:06:42,attachment,True
starkalyssa,Conversation_83,2023-03-15 00:28:49,attachment,False
starkalyssa,Conversation_83,2020-07-15 13:04:09,attachment,True
starkalyssa,Conversation_83,2021-12-01 18:53:34,attachment,True
starkalyssa,Conversation_83,2023-01-11 00:35:03,text,False
pjones,Conversation_84,2023-02-25 15:16:20,attachment,False
hawkinsmatthew,Conversation_84,2023-12-14 04:00:57,text,True
hawkinsmatthew,Conversation_84,2020-08-23 17:48:14,attachment,False
hawkinsmatthew,Conversation_84,2021-11-05 05:42:19,attachment,False
hawkinsmatthew,Conversation_84,2020-09-19 15:27:31,attachment,True
hawkinsmatthew,Conversation_84,2021-10-15 20:26:59,image,False
hawkinsmatthew,Conversation_84,2021-02-18 19:17:48,attachment,False
hawkinsmatthew,Conversation_84,2022-06-30 16:53:20,image,False
christina99,Conversation_85,2021-12-03 20:02:45,attachment,True
jamesbanks,Conversation_85,2022-03-29 17:38:46,attachment,True
christina99,Conversation_85,2020-03-31 11:40:48,image,True
christopher22,Conversation_86,2023-03-30 12:14:18,text,False
ashley65,Conversation_86,2021-02-08 15:15:38,attachment,False
christopher22,Conversation_86,2022-11-11 10:27:41,attachment,False
ashley65,Conversation_86,2022-04-25 17:22:06,attachment,True
ashley65,Conversation_86,2023-04-05 09:04:18,attachment,True
ashley65,Conversation_86,2021-05-15 00:23:15,image,False
christopher22,Conversation_86,2023-03-21 22:41:57,text,True
ashley65,Conversation_86,2023-08-07 16:23:05,attachment,True
christopher22,Conversation_86,2022-01-12 18:30:42,attachment,False
ashley65,Conversation_86,2021-11-12 23:34:50,image,True
amitchell,Conversation_87,2022-04-21 10:31:58,image,False
amitchell,Conversation_87,2020-12-18 00:20:39,attachment,True
amitchell,Conversation_87,2021-03-19 23:33:50,image,False
amitchell,Conversation_87,2023-02-07 17:40:49,image,True
amitchell,Conversation_87,2021-08-01 09:39:33,text,False
amitchell,Conversation_87,2020-03-04 19:04:44,image,False
patricia35,Conversation_87,2020-08-07 11:22:47,text,False
snyderlauren,Conversation_88,2023-06-23 01:25:17,attachment,True
rogerskevin,Conversation_88,2022-08-12 12:57:35,text,True
rogerskevin,Conversation_88,2020-09-05 16:10:54,text,False
rogerskevin,Conversation_88,2023-07-06 20:50:19,attachment,False
rogerskevin,Conversation_88,2020-04-29 09:52:42,image,False
rogerskevin,Conversation_88,2024-01-08 20:41:26,attachment,True
gonzalezlarry,Conversation_89,2024-03-01 03:27:20,image,False
alewis,Conversation_89,2021-06-22 17:17:56,image,True
gonzalezlarry,Conversation_89,2023-01-06 22:24:39,image,False
alewis,Conversation_89,2020-08-21 09:21:21,attachment,False
alewis,Conversation_89,2021-06-10 11:30:48,attachment,False
aburns,Conversation_90,2022-04-30 02:18:49,attachment,True
conniewaters,Conversation_90,2023-11-07 14:11:24,attachment,True
conniewaters,Conversation_90,2022-04-19 11:23:47,attachment,False
middletonthomas,Conversation_91,2024-04-01 17:58:42,image,False
joseph82,Conversation_91,2024-02-17 07:57:19,image,False
joseph82,Conversation_91,2022-03-07 22:56:18,text,True
joseph82,Conversation_91,2024-03-09 00:11:44,image,False
middletonthomas,Conversation_91,2020-02-04 04:45:50,attachment,True
joseph82,Conversation_91,2021-07-27 16:12:32,attachment,True
joseph82,Conversation_91,2022-05-06 23:06:22,image,True
middletonthomas,Conversation_91,2023-01-14 00:54:14,text,False
middletonthomas,Conversation_91,2020-08-27 14:52:02,attachment,False
middletonthomas,Conversation_91,2022-09-16 15:49:07,attachment,False
michael55,Conversation_92,2023-08-12 21:50:40,text,True
michael55,Conversation_92,2021-07-02 23:24:20,attachment,True
michael55,Conversation_92,2020-02-08 21:46:55,image,True
crystal05,Conversation_92,2023-07-04 22:05:38,image,True
michael55,Conversation_92,2022-05-26 06:54:59,image,True
michael55,Conversation_92,2022-05-04 00:27:00,image,True
crystal05,Conversation_92,2022-03-12 15:30:36,text,True
leechristian,Conversation_93,2022-02-03 20:24:50,attachment,False
wileyluis,Conversation_93,2021-02-14 13:32:41,text,False
wileyluis,Conversation_93,2022-05-30 16:33:44,text,True
wileyluis,Conversation_93,2023-05-18 12:29:28,attachment,True
wileyluis,Conversation_93,2020-07-12 21:16:10,attachment,False
leechristian,Conversation_93,2023-11-03 01:38:10,text,False
wileyluis,Conversation_93,2021-01-27 10:15:44,text,True
leechristian,Conversation_93,2021-12-25 18:07:30,attachment,True
leechristian,Conversation_93,2023-04-23 22:57:30,attachment,False
robertreynolds,Conversation_94,2023-09-16 15:18:45,text,True
robertreynolds,Conversation_94,2022-07-10 06:12:43,text,True
pschultz,Conversation_94,2023-03-22 19:15:20,image,False
amy36,Conversation_95,2022-05-09 23:17:51,attachment,False
karenmolina,Conversation_95,2022-10-06 04:00:06,attachment,True
karenmolina,Conversation_95,2022-07-31 04:40:50,image,False
amoses,Conversation_96,2023-05-03 04:17:37,image,False
utaylor,Conversation_96,2020-05-31 09:54:07,attachment,False
utaylor,Conversation_96,2021-03-05 18:10:52,text,True
amoses,Conversation_96,2022-02-22 17:15:49,image,True
amoses,Conversation_96,2020-09-17 11:19:24,text,True
utaylor,Conversation_96,2021-04-30 16:43:10,attachment,True
utaylor,Conversation_96,2024-01-03 16:52:30,text,False
amoses,Conversation_96,2020-09-06 16:39:27,image,False
utaylor,Conversation_96,2020-01-30 08:46:19,attachment,False
jillianjones,Conversation_97,2022-09-03 16:01:40,attachment,True
jillianjones,Conversation_97,2021-07-23 21:34:34,text,True
derrick40,Conversation_97,2022-12-16 03:43:05,text,False
derrick40,Conversation_97,2021-02-24 23:15:52,text,False
james65,Conversation_98,2021-06-30 01:13:51,image,True
james65,Conversation_98,2020-03-30 01:00:23,attachment,False
lsanchez,Conversation_98,2023-05-05 17:31:22,image,True
james65,Conversation_98,2022-05-28 11:12:00,image,False
stacey61,Conversation_99,2020-09-27 15:33:44,image,False
stacey61,Conversation_99,2021-03-14 12:39:54,image,True
stacey61,Conversation_99,2023-01-26 16:32:08,image,False
melissa78,Conversation_99,2024-04-03 03:56:44,attachment,False
stacey61,Conversation_99,2020-04-02 22:32:19,text,False
stacey61,Conversation_99,2020-10-02 17:25:02,text,True
melissa78,Conversation_99,2023-08-07 17:16:28,text,False
stacey61,Conversation_99,2021-02-12 05:15:55,text,False
pwalsh,Conversation_100,2024-02-12 06:32:47,image,True
fowens,Conversation_100,2021-09-18 19:03:11,text,False
pwalsh,Conversation_100,2022-08-12 19:43:17,attachment,False
pwalsh,Conversation_100,2020-07-23 23:22:01,attachment,True
pwalsh,Conversation_100,2024-01-18 17:31:15,attachment,True
fowens,Conversation_100,2020-04-08 01:08:51,attachment,False
fowens,Conversation_100,2024-02-13 08:08:34,attachment,False
justin25,Conversation_101,2020-02-06 20:29:49,attachment,False
matthewnelson,Conversation_101,2020-01-21 12:15:59,text,False
matthewnelson,Conversation_101,2020-11-25 01:11:09,image,False
matthewnelson,Conversation_101,2020-10-08 22:30:54,attachment,False
justin25,Conversation_101,2021-02-01 02:12:25,image,True
justin25,Conversation_101,2023-04-01 21:46:04,text,True
justin25,Conversation_101,2024-01-26 09:35:36,image,True
stacey61,Conversation_102,2021-03-03 14:32:50,attachment,False
stacey61,Conversation_102,2021-07-06 22:46:12,image,False
stacey61,Conversation_102,2021-09-02 04:28:23,attachment,False
stacey61,Conversation_102,2020-11-30 07:30:30,attachment,False
carol37,Conversation_103,2020-02-25 12:14:49,attachment,False
carol37,Conversation_103,2023-09-10 09:46:02,attachment,True
carol37,Conversation_103,2021-04-25 00:27:41,attachment,True
carol37,Conversation_103,2020-08-25 05:45:59,image,False
carol37,Conversation_103,2022-12-23 23:18:05,attachment,False
carol37,Conversation_103,2022-12-29 01:16:06,image,False
carol37,Conversation_103,2021-09-16 13:45:57,text,True
caitlin81,Conversation_103,2022-01-09 10:03:26,attachment,False
carol37,Conversation_103,2024-04-09 06:47:35,attachment,True
caitlin81,Conversation_103,2021-06-01 08:40:34,text,False
jill53,Conversation_104,2021-09-13 01:30:36,attachment,False
jill53,Conversation_104,2023-09-11 01:35:28,image,False
carriewilson,Conversation_104,2024-03-31 15:00:32,attachment,True
jill53,Conversation_104,2022-05-22 23:59:56,text,True
jill53,Conversation_104,2022-05-04 14:13:27,attachment,True
carriewilson,Conversation_104,2023-10-21 05:59:44,image,True
jill53,Conversation_104,2024-04-08 15:43:27,image,False
carriewilson,Conversation_104,2020-08-26 22:42:13,text,False
carriewilson,Conversation_104,2022-05-11 06:45:32,text,False
jill53,Conversation_104,2021-09-03 17:52:19,text,True
thomasemily,Conversation_105,2020-05-02 12:53:10,text,False
jarnold,Conversation_105,2023-12-17 14:03:50,text,False
thomasemily,Conversation_105,2021-08-10 02:06:43,text,False
thomasemily,Conversation_105,2023-07-22 22:30:14,text,True
thomasemily,Conversation_105,2022-03-13 18:34:08,image,False
thomasemily,Conversation_105,2021-11-18 00:29:29,image,False
jarnold,Conversation_105,2021-09-16 16:52:39,text,True
thomasemily,Conversation_105,2021-08-28 15:05:49,image,False
dharrison,Conversation_106,2023-06-18 19:49:18,attachment,False
dharrison,Conversation_106,2023-06-19 04:50:23,attachment,False
greenamanda,Conversation_106,2023-11-01 02:43:42,attachment,False
greenamanda,Conversation_106,2023-05-10 08:58:56,image,True
dharrison,Conversation_106,2022-10-16 20:18:45,text,False
dharrison,Conversation_106,2023-07-04 19:55:06,image,False
greenamanda,Conversation_106,2021-10-19 21:16:57,text,False
brandon83,Conversation_107,2024-04-08 10:00:15,attachment,True
brandon83,Conversation_107,2021-07-20 05:26:12,attachment,False
ryoung,Conversation_107,2021-04-28 17:14:53,text,True
brandon83,Conversation_107,2022-09-13 18:01:41,attachment,True
ryoung,Conversation_107,2020-09-19 14:24:07,image,False
brandon83,Conversation_107,2020-07-06 11:47:15,attachment,False
brandon59,Conversation_108,2020-04-02 11:59:50,attachment,True
brandon59,Conversation_108,2022-02-23 20:24:11,text,False
brandon59,Conversation_108,2021-10-14 13:56:32,text,True
davieslynn,Conversation_108,2024-04-07 16:06:56,image,True
brandon59,Conversation_108,2023-11-29 16:14:50,image,True
brandon59,Conversation_108,2022-08-21 21:14:35,image,False
syoung,Conversation_109,2023-10-29 10:22:53,image,True
syoung,Conversation_109,2022-08-28 12:53:53,image,False
kristenterry,Conversation_109,2020-05-25 06:22:03,image,True
syoung,Conversation_109,2020-12-21 20:48:10,attachment,False
thomas70,Conversation_110,2023-08-22 15:43:40,attachment,False
amanda00,Conversation_110,2022-07-27 11:18:31,image,True
thomas70,Conversation_110,2024-02-24 10:14:32,image,False
thomas70,Conversation_110,2022-04-27 13:10:04,text,True
amanda00,Conversation_110,2022-05-28 06:38:50,image,True
thomas70,Conversation_110,2020-04-17 21:43:50,text,True
amanda00,Conversation_110,2021-08-20 06:04:13,attachment,True
thomas70,Conversation_110,2023-10-11 00:24:37,text,False
josepearson,Conversation_111,2020-07-09 08:08:28,text,True
ocontreras,Conversation_111,2020-03-22 22:26:39,text,True
ocontreras,Conversation_111,2023-10-14 09:40:25,attachment,True
ocontreras,Conversation_111,2022-09-24 19:00:24,attachment,False
stephaniejohnson,Conversation_112,2020-12-09 10:24:03,image,False
stephaniejohnson,Conversation_112,2023-05-23 11:39:43,attachment,False
stephaniejohnson,Conversation_112,2022-03-05 00:29:53,image,False
stephaniejohnson,Conversation_112,2020-05-29 12:14:57,image,False
thompsonlauren,Conversation_112,2020-06-27 23:49:03,image,True
stephaniejohnson,Conversation_112,2021-04-08 12:58:06,image,False
stephaniejohnson,Conversation_112,2022-11-24 14:26:51,text,True
stephaniejohnson,Conversation_112,2024-02-12 16:27:04,attachment,True
thompsonlauren,Conversation_112,2021-03-21 06:50:44,image,False
ldorsey,Conversation_113,2023-09-15 15:46:08,text,True
ldorsey,Conversation_113,2022-01-02 11:32:46,attachment,True
ldorsey,Conversation_113,2023-11-12 22:51:50,text,True
kandrews,Conversation_113,2023-03-02 22:30:33,attachment,True
kandrews,Conversation_113,2023-05-23 05:49:18,text,False
sydney24,Conversation_114,2022-08-17 18:54:29,image,False
lisaramos,Conversation_114,2022-07-05 17:20:33,attachment,False
sydney24,Conversation_114,2024-01-19 11:01:02,attachment,True
lisaramos,Conversation_114,2020-08-26 02:20:40,attachment,False
lisaramos,Conversation_114,2020-06-03 20:11:24,image,False
lisaramos,Conversation_114,2021-10-25 15:48:49,attachment,False
lisaramos,Conversation_114,2020-08-17 05:33:30,text,True
lisaramos,Conversation_114,2022-06-22 18:16:12,text,True
lisaramos,Conversation_114,2020-10-22 12:21:55,text,False
lisaramos,Conversation_114,2020-06-30 21:42:36,attachment,False
davisjames,Conversation_115,2020-12-28 21:26:20,attachment,False
yrodriguez,Conversation_115,2021-07-31 19:21:22,text,False
davisjames,Conversation_115,2021-09-02 22:59:25,text,False
davisjames,Conversation_115,2021-04-14 22:36:12,text,False
davisjames,Conversation_115,2021-11-14 01:29:07,text,True
davisjames,Conversation_115,2022-03-20 07:23:51,image,True
fisherdavid,Conversation_116,2021-11-29 06:37:25,image,False
ryan26,Conversation_116,2023-03-23 01:25:57,text,False
fisherdavid,Conversation_116,2023-02-06 19:11:18,text,False
fisherdavid,Conversation_116,2022-08-23 22:00:46,attachment,False
fisherdavid,Conversation_116,2020-11-15 01:03:52,attachment,True
ryan26,Conversation_116,2020-09-07 12:15:47,text,True
fisherdavid,Conversation_116,2020-04-09 08:26:56,attachment,False
ryan26,Conversation_116,2022-12-04 14:09:47,image,True
ryan26,Conversation_116,2020-03-18 12:33:52,image,False
chenstephanie,Conversation_117,2023-11-22 11:25:30,image,False
chenstephanie,Conversation_117,2023-04-22 10:10:35,text,True
mooregordon,Conversation_117,2021-02-26 11:32:58,attachment,True
mooregordon,Conversation_117,2022-11-01 17:33:30,attachment,True
chenstephanie,Conversation_117,2022-06-15 08:03:32,attachment,True
mporter,Conversation_118,2022-01-05 19:50:11,text,False
mporter,Conversation_118,2022-06-01 19:17:08,attachment,True
mporter,Conversation_118,2021-11-29 03:13:56,image,True
lauren31,Conversation_118,2023-11-28 07:36:53,attachment,True
perkinsjessica,Conversation_119,2021-01-10 16:02:51,text,False
danielsingleton,Conversation_119,2020-05-30 02:02:40,attachment,False
danielsingleton,Conversation_119,2020-03-19 00:03:41,text,True
danielsingleton,Conversation_119,2021-04-05 20:13:22,image,True
perkinsjessica,Conversation_119,2021-04-05 05:59:47,image,False
perkinsjessica,Conversation_119,2023-03-01 23:23:55,text,True
fisheramanda,Conversation_120,2020-12-31 22:00:46,image,False
fisheramanda,Conversation_120,2023-04-03 13:48:15,text,False
fisheramanda,Conversation_120,2021-02-19 05:23:10,text,True
johnstoncharles,Conversation_121,2021-09-26 20:06:24,attachment,False
jennifer05,Conversation_121,2022-12-28 14:59:55,image,True
johnstoncharles,Conversation_121,2023-04-13 01:14:08,text,True
johnstoncharles,Conversation_121,2021-01-07 03:38:14,attachment,True
johnstoncharles,Conversation_121,2021-07-05 07:09:34,attachment,True
